Tarix,Vaxt (Bakı),Coin,İstiqamət,Təklif Olunan Miqdar,Qiymət,Təklif Olunan Ölçü (USD),Gözlənilən Hədəf,Gözlənilən Dəyişim (%),Status,Qeyd
2026-08-16,08:03:50,ETHUSDT,,,1883.39,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.63% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,08:47:10,BTCUSDT,,,63123.20,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.43% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 66.45-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,08:47:10,ETHUSDT,,,1882.67,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.59% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,09:14:35,BTCUSDT,,,63093.99,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.47% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 66.45-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,09:14:35,ETHUSDT,,,1881.70,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.54% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,09:48:23,BTCUSDT,,,63053.27,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.54% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 66.45-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,09:48:24,ETHUSDT,,,1880.68,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.49% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,10:15:46,BTCUSDT,,,63045.34,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.55% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 66.45-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,10:15:46,ETHUSDT,,,1879.97,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.45% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,11:04:25,BTCUSDT,,,63054.83,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.53% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 66.45-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,11:04:26,ETHUSDT,,,1879.92,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.44% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,11:41:02,BTCUSDT,,,63063.02,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.52% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 66.45-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,11:41:02,ETHUSDT,,,1881.16,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.51% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 55.14-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,12:11:42,BTCUSDT,,,63064.11,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.50% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,12:11:42,ETHUSDT,,,1880.81,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.49% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,12:51:40,BTCUSDT,,,63072.42,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.49% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,12:51:40,ETHUSDT,,,1880.48,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.47% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,13:18:35,BTCUSDT,,,63072.43,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.49% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,13:18:36,ETHUSDT,,,1882.14,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.56% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,13:47:00,BTCUSDT,,,62980.00,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.63% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,13:47:01,ETHUSDT,,,1879.96,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.44% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,14:08:12,BTCUSDT,,,62969.27,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.65% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,14:08:12,ETHUSDT,,,1880.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.45% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,14:43:38,BTCUSDT,,,63008.57,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.59% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,14:43:38,ETHUSDT,,,1880.67,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.48% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,15:03:54,BTCUSDT,,,63008.56,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.59% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,15:03:54,ETHUSDT,,,1881.07,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.50% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,15:31:17,BTCUSDT,,,62981.94,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.63% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,15:31:18,ETHUSDT,,,1880.64,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.48% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,15:52:31,BTCUSDT,,,62983.97,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.63% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 37.84-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,15:52:32,ETHUSDT,,,1880.16,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.45% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 35.34-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,16:56:56,BTCUSDT,,,63021.98,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.55% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,16:56:56,ETHUSDT,,,1880.07,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.45% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,17:39:18,BTCUSDT,,,63067.01,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.48% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,17:39:18,ETHUSDT,,,1880.95,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.49% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,18:08:56,BTCUSDT,,,63063.04,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.49% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,18:08:56,ETHUSDT,,,1882.50,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.57% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,18:43:20,BTCUSDT,,,63100.90,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.43% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,18:43:20,ETHUSDT,,,1882.80,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.59% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,19:03:58,BTCUSDT,,,63112.05,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.41% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,19:03:59,ETHUSDT,,,1883.50,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.63% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,19:32:42,BTCUSDT,,,63122.73,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.39% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,19:32:42,ETHUSDT,,,1884.45,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.68% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,19:53:13,BTCUSDT,,,63133.51,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.38% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.21-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,19:53:13,ETHUSDT,,,1883.83,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.65% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 29.86-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,20:37:02,BTCUSDT,,,63340.89,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.04% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,20:37:03,ETHUSDT,,,1890.95,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 1.02% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,20:58:30,BTCUSDT,,,63264.04,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.16% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,20:58:30,ETHUSDT,,,1889.59,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.95% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,21:29:53,BTCUSDT,,,63189.99,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.27% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,21:29:53,ETHUSDT,,,1887.31,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.82% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,21:51:39,BTCUSDT,,,63150.00,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.34% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,21:51:39,ETHUSDT,,,1886.40,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.78% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,22:15:52,BTCUSDT,,,63140.00,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.35% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,22:15:52,ETHUSDT,,,1884.95,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.70% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,22:50:30,BTCUSDT,,,63145.15,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.34% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,22:50:30,ETHUSDT,,,1885.90,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.75% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,23:12:10,BTCUSDT,,,63185.12,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.28% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,23:12:10,ETHUSDT,,,1886.89,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.80% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,23:39:04,BTCUSDT,,,63214.49,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.24% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,23:39:04,ETHUSDT,,,1887.55,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.84% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-16,23:59:49,BTCUSDT,,,63108.81,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.40% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.80-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-16,23:59:49,ETHUSDT,,,1885.83,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.75% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 68.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-17,00:34:03,BTCUSDT,,,63105.09,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.39% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 54.71-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-17,00:34:03,ETHUSDT,,,1885.54,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.73% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 78.35-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-17,00:54:36,BTCUSDT,,,63059.06,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.46% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 54.71-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-17,00:54:36,ETHUSDT,,,1883.03,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.59% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 78.35-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-17,01:30:39,BTCUSDT,,,63024.23,,,,GÖZLƏ,"Trend DÜŞÜŞDÜR (qiymət EMA(200)-dən -1.51% aşağıda) — SHORT siqnalı üçün qısamüddətli yuxarı sıçrayış (bounce) gözlənilir: şam RSI(3) > 85 ilə BAĞLANMALIDIR, son bağlanmış şamda 54.71-dir. Qiymət müvəqqəti qalxanda siqnal gələcək."
2026-08-17,01:30:39,ETHUSDT,,,1879.96,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 0.43% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 78.35-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
